
"run.number","green.patches","initial.villages","fertile.land","barren.land","tribute","probability.fragment","probability.grow","probability.death","probability.attack","placement.distance","moving.distance","conquering.area","links","labels","step","average.hierarchy","social.circumscription","environmental.circumscription","count.villages","all.visible.rivals","average.visible.rivals"
"10","82","11","100","10","0.1","0.01","0.5","0","1","10","10","10","false","false","15","2.411764705882353","0.010052122114668651","0.8599590469099032","17","6","0.35294117647058826"
"4","82","11","100","10","0.1","0.01","0.5","0","1","10","10","10","false","false","15","2.5789473684210527","0.012991339107261824","0.856528980679547","19","4","0.21052631578947367"
"1","82","11","100","10","0.1","0.01","0.5","0","1","10","10","10","false","false","12","2.4347826086956523","0.017611447440836543","0.8596312603192076","23","66","2.869565217391304"
"9","82","11","100","10","0.1","0.01","0.5","0","1","10","10","10","false","false","9","2.3461538461538463","0.014849074975657258","0.8515822784810126","26","66","2.5384615384615383"
"10","82","11","100","10","0.1","0.01","0.5","0","1","10","10","10","false","false","16","2.411764705882353","0.010052122114668653","0.8599590469099032","17","6","0.35294117647058826"
"8","82","11","100","10","0.1","0.01","0.5","0","1","10","10","10","false","false","12","2.3333333333333335","0.014165159734779989","0.8542947558770343","21","30","1.4285714285714286"
"4","82","11","100","10","0.1","0.01","0.5","0","1","10","10","10","false","false","16","2.5789473684210527","0.012991339107261825","0.856528980679547","19","4","0.21052631578947367"
"2","82","11","100","10","0.1","0.01","0.5","0","1","10","10","10","false","false","15","2.526315789473684","0.011325782811459026","0.8593770819453698","19","10","0.5263157894736842"
"3","82","11","100","10","0.1","0.01","0.5","0","1","10","10","10","false","false","16","2.0454545454545454","0.018699654775604143","0.8558544303797468","22","62","2.8181818181818183"
"6","82","11","100","10","0.1","0.01","0.5","0","1","10","10","10","false","false","9","2.0625","0.021558544303797462","0.8543413765822785","32","156","4.875"
"4","82","11","100","10","0.1","0.01","0.5","0","1","10","10","10","false","false","17","2.6315789473684212","0.012991339107261824","0.856528980679547","19","2","0.10526315789473684"
"1","82","11","100","10","0.1","0.01","0.5","0","1","10","10","10","false","false","13","2.5217391304347827","0.01761144744083654","0.8596312603192074","23","44","1.9130434782608696"
"10","82","11","100","10","0.1","0.01","0.5","0","1","10","10","10","false","false","17","2.6","0.012341772151898734","0.8598417721518987","20","24","1.2"
"9","82","11","100","10","0.1","0.01","0.5","0","1","10","10","10","false","false","10","2.3461538461538463","0.014605647517039922","0.8525681596884128","26","64","2.4615384615384617"
"3","82","11","100","10","0.1","0.01","0.5","0","1","10","10","10","false","false","17","2.090909090909091","0.018699654775604146","0.8558544303797468","22","52","2.3636363636363638"
"5","82","11","100","10","0.1","0.01","0.5","0","1","10","10","10","false","false","14","1.9259259259259258","0.01711204875761838","0.8586497890295358","27","92","3.4074074074074074"
"10","82","11","100","10","0.1","0.01","0.5","0","1","10","10","10","false","false","18","2.6","0.012341772151898736","0.8598417721518987","20","24","1.2"
"10","82","11","100","10","0.1","0.01","0.5","0","1","10","10","10","false","false","19","2.65","0.012341772151898734","0.8598417721518987","20","20","1"
"1","82","11","100","10","0.1","0.01","0.5","0","1","10","10","10","false","false","14","3.0869565217391304","0.01761144744083654","0.8596312603192076","23","12","0.5217391304347826"
"10","82","11","100","10","0.1","0.01","0.5","0","1","10","10","10","false","false","20","2.65","0.012341772151898736","0.8598417721518987","20","20","1"
"3","82","11","100","10","0.1","0.01","0.5","0","1","10","10","10","false","false","18","2.090909090909091","0.01841196777905639","0.8561133486766398","22","50","2.272727272727273"
"2","82","11","100","10","0.1","0.01","0.5","0","1","10","10","10","false","false","16","2.4285714285714284","0.013562386980108497","0.8597197106690777","21","24","1.1428571428571428"
"8","82","11","100","10","0.1","0.01","0.5","0","1","10","10","10","false","false","13","2.076923076923077","0.01801363193768257","0.8542112950340799","26","84","3.230769230769231"
"10","82","11","100","10","0.1","0.01","0.5","0","1","10","10","10","false","false","21","2.65","0.012341772151898734","0.8598417721518987","20","20","1"
"4","82","11","100","10","0.1","0.01","0.5","0","1","10","10","10","false","false","18","2.5714285714285716","0.0135623869801085","0.8572784810126582","21","8","0.38095238095238093"
"3","82","11","100","10","0.1","0.01","0.5","0","1","10","10","10","false","false","19","2.1363636363636362","0.01841196777905639","0.8561133486766398","22","44","2"
"6","82","11","100","10","0.1","0.01","0.5","0","1","10","10","10","false","false","10","2.15625","0.019976265822784806","0.8543413765822785","32","124","3.875"
"4","82","11","100","10","0.1","0.01","0.5","0","1","10","10","10","false","false","19","2.5714285714285716","0.013562386980108497","0.8572784810126582","21","8","0.38095238095238093"
"5","82","11","100","10","0.1","0.01","0.5","0","1","10","10","10","false","false","15","1.962962962962963","0.016877637130801686","0.8580168776371309","27","82","3.037037037037037"
"3","82","11","100","10","0.1","0.01","0.5","0","1","10","10","10","false","false","20","2.1363636363636362","0.01697353279631761","0.8565017261219793","22","34","1.5454545454545454"
"10","82","11","100","10","0.1","0.01","0.5","0","1","10","10","10","false","false","22","2.5454545454545454","0.01524741081703107","0.8584436133486766","22","44","2"
"7","82","11","100","10","0.1","0.01","0.5","0","1","10","10","10","false","false","10","2.25","0.018309222423146476","0.8548372513562387","28","120","4.285714285714286"
"1","82","11","100","10","0.1","0.01","0.5","0","1","10","10","10","false","false","15","2.8461538461538463","0.018987341772151903","0.8596884128529698","26","40","1.5384615384615385"
"9","82","11","100","10","0.1","0.01","0.5","0","1","10","10","10","false","false","11","2.3448275862068964","0.017023134002618942","0.8517786992579659","29","90","3.103448275862069"
"8","82","11","100","10","0.1","0.01","0.5","0","1","10","10","10","false","false","14","2.1538461538461537","0.018500486854917234","0.8542112950340799","26","76","2.923076923076923"
"2","82","11","100","10","0.1","0.01","0.5","0","1","10","10","10","false","false","17","2.3333333333333335","0.016877637130801686","0.8594145569620253","24","48","2"
"9","82","11","100","10","0.1","0.01","0.5","0","1","10","10","10","false","false","12","2.3448275862068964","0.017023134002618946","0.8517786992579659","29","90","3.103448275862069"
"6","82","11","100","10","0.1","0.01","0.5","0","1","10","10","10","false","false","11","2.054054054054054","0.02377694149846049","0.8547382825863838","37","198","5.351351351351352"
"10","82","11","100","10","0.1","0.01","0.5","0","1","10","10","10","false","false","23","2.4782608695652173","0.014584479911942764","0.859135938359934","23","44","1.9130434782608696"
"3","82","11","100","10","0.1","0.01","0.5","0","1","10","10","10","false","false","21","2.1739130434782608","0.017886626307099612","0.855916345624656","23","36","1.565217391304348"
"4","82","11","100","10","0.1","0.01","0.5","0","1","10","10","10","false","false","20","2.375","0.014240506329113924","0.857753164556962","24","26","1.0833333333333333"
"5","82","11","100","10","0.1","0.01","0.5","0","1","10","10","10","false","false","16","1.9","0.0189873417721519","0.8587025316455696","30","108","3.6"
"3","82","11","100","10","0.1","0.01","0.5","0","1","10","10","10","false","false","22","2.1739130434782608","0.017886626307099612","0.855916345624656","23","36","1.565217391304348"
"4","82","11","100","10","0.1","0.01","0.5","0","1","10","10","10","false","false","21","2.375","0.014240506329113925","0.857753164556962","24","26","1.0833333333333333"
"1","82","11","100","10","0.1","0.01","0.5","0","1","10","10","10","false","false","16","2.6551724137931036","0.019423832387603663","0.8600283718900044","29","62","2.1379310344827585"
"10","82","11","100","10","0.1","0.01","0.5","0","1","10","10","10","false","false","24","2.6956521739130435","0.014584479911942765","0.859135938359934","23","34","1.4782608695652173"
"2","82","11","100","10","0.1","0.01","0.5","0","1","10","10","10","false","false","18","2.185185185185185","0.01711204875761838","0.8587552742616034","27","66","2.4444444444444446"
"7","82","11","100","10","0.1","0.01","0.5","0","1","10","10","10","false","false","11","2.5","0.017510548523206753","0.8547151898734178","30","104","3.466666666666667"
"9","82","11","100","10","0.1","0.01","0.5","0","1","10","10","10","false","false","13","2.9655172413793105","0.017023134002618946","0.8517786992579659","29","48","1.6551724137931034"
"1","82","11","100","10","0.1","0.01","0.5","0","1","10","10","10","false","false","17","2.689655172413793","0.019423832387603666","0.8600283718900044","29","52","1.793103448275862"
"4","82","11","100","10","0.1","0.01","0.5","0","1","10","10","10","false","false","22","2.4583333333333335","0.014240506329113929","0.857753164556962","24","12","0.5"
"5","82","11","100","10","0.1","0.01","0.5","0","1","10","10","10","false","false","17","2","0.0189873417721519","0.8587025316455696","30","100","3.3333333333333335"
"8","82","11","100","10","0.1","0.01","0.5","0","1","10","10","10","false","false","15","2.5172413793103448","0.018987341772151896","0.8541357485814055","29","70","2.413793103448276"
